action,index,norm_cost,station_name,method,original,new
update,2627,,,cost_center,"{'cost center': 'NA111S0004', 'station name': 'E O G S/S                                                                                                               ', 'city': 'OUTJO', 'segmentation': 'S1', 'management method': 'CODO', 'country code': nan, 'norm_name': 'e o g s s', 'norm_cost': '1110004', 'norm_country': ''}","{'station name': 'Michele Marine', 'cost center': 'GA111S0004', 'country code': 'GA'}"
update,2628,,,cost_center,"{'cost center': 'NA111S0020', 'station name': 'EAST GATE S/S                                                                                                           ', 'city': 'BOUITEPOS', 'segmentation': 'S2', 'management method': 'CODO', 'country code': nan, 'norm_name': 'east gate s s', 'norm_cost': '1110020', 'norm_country': ''}","{'station name': 'Akim Oda', 'cost center': 'GH111S0020', 'country code': 'GH'}"
update,2629,,,cost_center,"{'cost center': 'NA111S0023', 'station name': 'ELOFF S/S CC          ( SWAKOPMUND TOTAL)                                                                                                  ', 'city': 'SWAKOPMUND', 'segmentation': 'S1', 'management method': 'CODO', 'country code': nan, 'norm_name': 'eloff s s cc swakopmund total', 'norm_cost': '1110023', 'norm_country': ''}","{'station name': 'Ngwane Park', 'cost center': 'SZ111S0023', 'country code': 'SZ'}"
update,2630,,,cost_center,"{'cost center': 'NA111S0006', 'station name': 'FOURWAYS S/S                                                                                                            ', 'city': 'OTAVI', 'segmentation': 'S1', 'management method': 'CODO', 'country code': nan, 'norm_name': 'fourways s s', 'norm_cost': '1110006', 'norm_country': ''}","{'station name': 'Gwamile', 'cost center': 'SZ111S0006', 'country code': 'SZ'}"
update,2631,,,cost_center,"{'cost center': 'NA111S0025', 'station name': 'GROBLER MOTORS     ( HENTIESBAY TOTAL)                                                                                                     ', 'city': 'HENTIES BAY', 'segmentation': 'S2', 'management method': 'CODO', 'country code': nan, 'norm_name': 'grobler motors hentiesbay total', 'norm_cost': '1110025', 'norm_country': ''}","{'station name': 'Akuse Junction', 'cost center': 'GH111S0025', 'country code': 'GH'}"
update,2632,,,cost_center,"{'cost center': 'NA111S0041', 'station name': 'HERBERT HEINRICH    (MARIENTAL TOYOTA)                                                                                                   ', 'city': 'MARIENTAL', 'segmentation': 'S3', 'management method': 'DODO', 'country code': nan, 'norm_name': 'herbert heinrich mariental toyota', 'norm_cost': '1110041', 'norm_country': ''}","{'station name': 'Atwima-Mim', 'cost center': 'GH111S0041', 'country code': 'GH'}"
update,2633,,,cost_center,"{'cost center': 'NA111S0039', 'station name': ""JOHNNY'S AUTO ELEK  (KEETMANSHOOP TOTAL)                                                                                                    "", 'city': 'KEETMANSHOOP', 'segmentation': 'S1', 'management method': 'CODO', 'country code': nan, 'norm_name': 'johnny s auto elek keetmanshoop total', 'norm_cost': '1110039', 'norm_country': ''}","{'station name': 'Douanes', 'cost center': 'GA111S0039', 'country code': 'GA'}"
update,2634,,,cost_center,"{'cost center': 'NA111S0038', 'station name': 'KAVANGO SERVICE CENTER   (PETROPORT)                                                                                               ', 'city': 'RUNDU', 'segmentation': 'S1', 'management method': 'DODO', 'country code': nan, 'norm_name': 'kavango service center petroport', 'norm_cost': '1110038', 'norm_country': ''}","{'station name': 'Nifas Silk', 'cost center': 'ET111S0038', 'country code': 'ET'}"
update,2635,,,cost_center,"{'cost center': 'NA111S0048', 'station name': 'KHOMASDAL S/S                                                                                                           ', 'city': 'WINDHOEK', 'segmentation': 'S1', 'management method': 'CODO', 'country code': nan, 'norm_name': 'khomasdal s s', 'norm_cost': '1110048', 'norm_country': ''}","{'station name': 'Amukeni', 'cost center': 'KE111S0048', 'country code': 'KE'}"
update,2636,,,cost_center,"{'cost center': 'NA111S0059', 'station name': 'KINGS S/S                                                                                                               ', 'city': 'ONDANGWA', 'segmentation': 'S1', 'management method': 'DODO', 'country code': nan, 'norm_name': 'kings s s', 'norm_cost': '1110059', 'norm_country': ''}","{'station name': 'Oua', 'cost center': 'CD111S0059', 'country code': 'CD'}"
update,2637,,,cost_center,"{'cost center': 'NA111S0060', 'station name': 'OKAPANA S/S                                                                                                             ', 'city': 'ONDANGWA', 'segmentation': 'S1', 'management method': 'CODO', 'country code': nan, 'norm_name': 'okapana s s', 'norm_cost': '1110060', 'norm_country': ''}","{'station name': 'Burma Road', 'cost center': 'GH111S0060', 'country code': 'GH'}"
update,2638,,,cost_center,"{'cost center': 'NA111S0037', 'station name': 'ONGHA S/S                                                                                                               ', 'city': 'ONGHA', 'segmentation': 'S1', 'management method': 'DODO', 'country code': nan, 'norm_name': 'ongha s s', 'norm_cost': '1110037', 'norm_country': ''}","{'station name': 'Meskel Square', 'cost center': 'ET111S0037', 'country code': 'ET'}"
update,2639,,,cost_center,"{'cost center': 'NA111S0043', 'station name': 'PIONEERSPARK S/C                                                                                                        ', 'city': 'WINDHOEK', 'segmentation': 'S1', 'management method': 'CODO', 'country code': nan, 'norm_name': 'pioneerspark s c', 'norm_cost': '1110043', 'norm_country': ''}","{'station name': 'Ankwa Dobro', 'cost center': 'GH111S0043', 'country code': 'GH'}"
update,2640,,,cost_center,"{'cost center': 'NA111S0033', 'station name': 'POOLMAN MOTORS                                                                                                          ', 'city': 'OKAHANDJA', 'segmentation': 'S2', 'management method': 'DODO', 'country code': nan, 'norm_name': 'poolman motors', 'norm_cost': '1110033', 'norm_country': ''}","{'station name': 'Ntobo', 'cost center': 'GQ111S0033', 'country code': 'GN'}"
update,2641,,,cost_center,"{'cost center': 'NA111S0045', 'station name': 'RIVERSIDE S/C                                                                                                           ', 'city': 'WINDHOEK', 'segmentation': 'S1', 'management method': 'CODO', 'country code': nan, 'norm_name': 'riverside s c', 'norm_cost': '1110045', 'norm_country': ''}","{'station name': 'Barima Kumasi', 'cost center': 'GH111S0045', 'country code': 'GH'}"
update,2642,,,cost_center,"{'cost center': 'NA111S0047', 'station name': 'SUIDWES DIENSTASIE                                                                                                      ', 'city': 'WALVIS BAY', 'segmentation': 'S3', 'management method': 'DODO', 'country code': nan, 'norm_name': 'suidwes dienstasie', 'norm_cost': '1110047', 'norm_country': ''}","{'station name': 'Airport View', 'cost center': 'KE111S0047', 'country code': 'KE'}"
update,2643,,,cost_center,"{'cost center': 'NA111S0008', 'station name': 'TRANSCAPRIVI S/C                                                                                                        ', 'city': 'GROOTFONTEIN', 'segmentation': 'S1', 'management method': 'CODO', 'country code': nan, 'norm_name': 'transcaprivi s c', 'norm_cost': '1110008', 'norm_country': ''}","{'station name': 'Sigodvweni', 'cost center': 'SZ111S0008', 'country code': 'SZ'}"
no_match,2644,11120063,NARRAVILLE,,,
update,2645,,,cost_center,"{'cost center': 'NA111S0014', 'station name': 'WINDHOEK NORTH TOTAL SERVICE STATION CC                                                                                 ', 'city': 'WINDHOEK', 'segmentation': 'S1', 'management method': 'CODO', 'country code': nan, 'norm_name': 'windhoek north total service station cc', 'norm_cost': '1110014', 'norm_country': ''}","{'station name': 'Afrancho', 'cost center': 'GH111S0014', 'country code': 'GH'}"
update,2646,,,cost_center,"{'cost center': 'NA111S0054', 'station name': 'TOTAL KAMUNU (SHAMSHIR INVESTMENT)', 'city': 'KATIMA', 'segmentation': 'S1', 'management method': 'DODO', 'country code': nan, 'norm_name': 'total kamunu shamshir investment', 'norm_cost': '1110054', 'norm_country': ''}","{'station name': 'Berekum 2', 'cost center': 'GH111S0054', 'country code': 'GH'}"
update,2647,,,cost_center,"{'cost center': 'NA111S0061', 'station name': 'LONGBEACH (LANGSTRAND)', 'city': 'WALVIS BAY', 'segmentation': 'S1', 'management method': 'DODO', 'country code': nan, 'norm_name': 'longbeach langstrand', 'norm_cost': '1110061', 'norm_country': ''}","{'station name': 'Oxford Street', 'cost center': 'GH111S0061', 'country code': 'GH'}"
update,2648,,,cost_center,"{'cost center': 'NA111S0065', 'station name': 'MWAWAPEKANGE', 'city': 'OKONGO', 'segmentation': 'S1', 'management method': 'DODO', 'country code': nan, 'norm_name': 'mwawapekange', 'norm_cost': '1110065', 'norm_country': ''}","{'station name': 'Chapel Square', 'cost center': 'GH111S0065', 'country code': 'GH'}"
update,2649,,,cost_center,"{'cost center': 'NA111S0073', 'station name': 'OKAROKAPE', 'city': 'OTJINENE', 'segmentation': 'S1', 'management method': 'DODO', 'country code': nan, 'norm_name': 'okarokape', 'norm_cost': '1110073', 'norm_country': ''}","{'station name': 'Derby Avenue', 'cost center': 'GH111S0073', 'country code': 'GH'}"
update,2650,,,cost_center,"{'cost center': 'NA111S0075', 'station name': 'OMUTSEGONIME', 'city': 'OMUTSEGONIME', 'segmentation': 'S1', 'management method': 'DODO', 'country code': nan, 'norm_name': 'omutsegonime', 'norm_cost': '1110075', 'norm_country': ''}","{'station name': 'Dormaa', 'cost center': 'GH111S0075', 'country code': 'GH'}"
update,2651,,,cost_center,"{'cost center': 'NA111S0066', 'station name': 'SANTORINI', 'city': 'OSHAKATI', 'segmentation': 'S1', 'management method': 'CODO', 'country code': nan, 'norm_name': 'santorini', 'norm_cost': '1110066', 'norm_country': ''}","{'station name': 'Community 1 Market', 'cost center': 'GH111S0066', 'country code': 'GH'}"
update,2652,,,cost_center,"{'cost center': 'NA111S0077', 'station name': 'TOP TIER', 'city': 'ONGWEDIVA', 'segmentation': 'S1', 'management method': 'DODO', 'country code': nan, 'norm_name': 'top tier', 'norm_cost': '1110077', 'norm_country': ''}","{'station name': 'Dunkwa 2', 'cost center': 'GH111S0077', 'country code': 'GH'}"
update,2653,,,cost_center,"{'cost center': 'NA111S0067', 'station name': 'GWASHAMBA', 'city': 'ONDANGWA', 'segmentation': 'S1', 'management method': 'CODO', 'country code': nan, 'norm_name': 'gwashamba', 'norm_cost': '1110067', 'norm_country': ''}","{'station name': 'Kindia gare routiere', 'cost center': 'GN111S0067', 'country code': ''}"
update,2654,,,cost_center,"{'cost center': 'NA111S0070', 'station name': 'ARANOS', 'city': 'ARANOS', 'segmentation': 'S1', 'management method': 'DODO', 'country code': nan, 'norm_name': 'aranos', 'norm_cost': '1110070', 'norm_country': ''}","{'station name': 'Daboya Road', 'cost center': 'GH111S0070', 'country code': 'GH'}"
update,2655,,,cost_center,"{'cost center': 'NA111S0069', 'station name': 'SL', 'city': 'WINDHOEK', 'segmentation': 'S1', 'management method': 'CODO', 'country code': nan, 'norm_name': 'sl', 'norm_cost': '1110069', 'norm_country': ''}","{'station name': 'Cooperative', 'cost center': 'GH111S0069', 'country code': 'GH'}"
no_match,2656,11120072,ARANDIS,,,
update,2657,,,cost_center,"{'cost center': 'NA111S0071', 'station name': 'LAFRENZ', 'city': 'WINDHOEK', 'segmentation': 'S1', 'management method': 'DODO', 'country code': nan, 'norm_name': 'lafrenz', 'norm_cost': '1110071', 'norm_country': ''}","{'station name': 'Dansoman', 'cost center': 'GH111S0071', 'country code': 'GH'}"
update,2658,,,cost_center,"{'cost center': 'NA111S0074', 'station name': ""GERRY'S "", 'city': 'ONYAANYA', 'segmentation': 'S1', 'management method': 'DODO', 'country code': nan, 'norm_name': 'gerry s', 'norm_cost': '1110074', 'norm_country': ''}","{'station name': 'Dodowa Road', 'cost center': 'GH111S0074', 'country code': 'GH'}"
update,2659,,,cost_center,"{'cost center': 'NA111S0066', 'station name': 'INDEPENDENCE BEACH', 'city': 'WALVIS BAY', 'segmentation': 'S1', 'management method': 'DODO', 'country code': nan, 'norm_name': 'independence beach', 'norm_cost': '1110066', 'norm_country': ''}","{'station name': 'Community 1 Market', 'cost center': 'GH111S0066', 'country code': 'GH'}"
update,2660,,,cost_center,"{'cost center': 'NA111S0097', 'station name': 'S.A.R', 'city': 'WINDHOEK', 'segmentation': 'S1', 'management method': 'DODO', 'country code': nan, 'norm_name': 's a r', 'norm_cost': '1110097', 'norm_country': ''}","{'station name': 'Independence Avenue', 'cost center': 'GH111S0097', 'country code': 'GH'}"
update,2661,,,cost_center,"{'cost center': 'NA111S0079', 'station name': ""JUPY'S"", 'city': 'OSHAKATI', 'segmentation': 'S1', 'management method': 'DODO', 'country code': nan, 'norm_name': 'jupy s', 'norm_cost': '1110079', 'norm_country': ''}","{'station name': 'Campo Asmara', 'cost center': 'ET111S0079', 'country code': 'ET'}"
update,2662,,,cost_center,"{'cost center': 'NA111S0080', 'station name': 'NKURENKURU', 'city': 'NKURENKURU', 'segmentation': 'S1', 'management method': 'DODO', 'country code': nan, 'norm_name': 'nkurenkuru', 'norm_cost': '1110080', 'norm_country': ''}","{'station name': 'Mamou carrefour', 'cost center': 'GN111S0080', 'country code': ''}"
update,2663,,,cost_center,"{'cost center': 'NA111S0078', 'station name': 'DIVUNDU', 'city': 'DIVUNDU', 'segmentation': 'S2', 'management method': 'DODO', 'country code': nan, 'norm_name': 'divundu', 'norm_cost': '1110078', 'norm_country': ''}","{'station name': 'Mamou c', 'cost center': 'GN111S0078', 'country code': ''}"
no_match,2664,1112216,Alick Nkhata,,,
no_match,2665,1112239,Buteko,,,
no_match,2666,1112252,Cairo,,,
no_match,2667,1112229,Chaisa,,,
match_no_change,2668,,,cost_center,,
no_match,2669,1112202,Chililabombwe,,,
match_no_change,2670,,,cost_center,,
match_no_change,2671,,,cost_center,,
no_match,2672,1112254,Chinika,,,
no_match,2673,1114205,Chinsali,,,
match_no_change,2674,,,cost_center,,
no_match,2675,1112218,Choma,,,
no_match,2676,1112219,Church,,,
no_match,2677,1112206,Edinburgh,,,
match_no_change,2678,,,cost_center,,
no_match,2679,1112230,GNR A,,,
no_match,2680,1112231,GNR B,,,
no_match,2681,1112241,Hilcrest,,,
no_match,2682,1114206,Ibexhill,,,
no_match,2683,1112232,Independence,,,
no_match,2684,1112242,Itawa,,,
no_match,2685,1112243,Kabelenga,,,
no_match,2686,1112256,Kabulonga,,,
no_match,2687,1112233,Kabwe A,,,
no_match,2688,1112223,Kafue road,,,
no_match,2689,1112221,Kafue town,,,
no_match,2690,1112207,Kalulushi,,,
no_match,2691,1112276,Kalumbila,,,
no_match,2692,1112224,Kamwala,,,
no_match,2693,1112245,Kansenshi,,,
no_match,2694,1112257,Kanyama,,,
no_match,2695,1112246,Kapiri mposhi,,,
no_match,2696,1112281,kapiri mposhi Junction,,,
no_match,2697,1112251,Serenje,,,
no_match,2698,1114203,Kasama,,,
no_match,2699,1112208,Lingashe,,,
no_match,2700,1112225,Livingstone,,,
no_match,2701,1112235,Lukanga,,,
no_match,2702,1112248,Mansa,,,
no_match,2703,1112236,Matero ,,,
match_no_change,2704,,,cost_center,,
match_no_change,2705,,,cost_center,,
match_no_change,2706,,,cost_center,,
no_match,2707,1112273,Mpika,,,
no_match,2708,1112209,Mufulira,,,
no_match,2709,1112260,Mumbwa,,,
no_match,2710,1112282,Mumbwa Road,,,
match_no_change,2711,,,cost_center,,
no_match,2712,1112250,Ndeke,,,
no_match,2713,1112238,Northmead,,,
no_match,2714,1112261,Nyango,,,
no_match,2715,1112211,Oxford,,,
no_match,2716,1112212,Parklands,,,
no_match,2717,1112275,Parkway,,,
no_match,2718,1112279,Levy,,,
no_match,2719,1112213,Solwezi A,,,
no_match,2720,1114207,Munali,,,
no_match,2721,1112288,Bulangililo,,,
no_match,2722,1112286,Lufwanyama,,,
no_match,2723,1112287,Kawama,,,
match_no_change,2724,,,cost_center,,
no_match,2725,1112283,Jack Compound,,,
no_match,2726,1112285,Jesmondine,,,
update,2727,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Makeni', 'city': 'Lusaka', 'segmentation': 'S1', 'management method': 'CODO', 'country code': 'ZM', 'norm_name': 'makeni', 'norm_cost': '', 'norm_country': 'ZM'}","{'station name': 'Amukeni', 'cost center': 'KE111S0048', 'country code': 'KE'}"
update,2728,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': '10 Miles', 'city': 'Lusaka', 'segmentation': 'S1', 'management method': 'CODO', 'country code': 'ZM', 'norm_name': '10 miles', 'norm_cost': '', 'norm_country': 'ZM'}","{'station name': 'Mile 4', 'cost center': 'GH111S0145', 'country code': 'GH'}"
update,2729,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Leopards Hill', 'city': 'Lusaka', 'segmentation': 'S1', 'management method': 'CODO', 'country code': 'ZM', 'norm_name': 'leopards hill', 'norm_cost': '', 'norm_country': 'ZM'}","{'station name': 'Leopards Hill', 'cost center': 'ZM111S2292', 'country code': 'ZM'}"
update,2730,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Mufuchani', 'city': 'Kitwe', 'segmentation': 'S2', 'management method': 'DODO', 'country code': 'ZM', 'norm_name': 'mufuchani', 'norm_cost': '', 'norm_country': 'ZM'}","{'station name': 'Mufuchani', 'cost center': 'ZM111S2291', 'country code': 'ZM'}"
match_no_change,2731,,,cost_center,,
match_no_change,2732,,,cost_center,,
match_no_change,2733,,,cost_center,,
match_no_change,2734,,,cost_center,,
update,2735,,,cost_center,"{'cost center': 'CM111S2286', 'station name': 'AKWA I & II                                    ', 'city': 'DOUALA', 'segmentation': 'S1', 'management method': 'CODO', 'country code': 'CM', 'norm_name': 'akwa i ii', 'norm_cost': '1112286', 'norm_country': 'CM'}","{'station name': 'Akwa 1 &amp; 2', 'cost center': 'CM111S2286', 'country code': 'CM'}"
no_match,2736,1112415,AMBAM 2                                   ,,,
match_no_change,2737,,,cost_center,,
match_no_change,2738,,,cost_center,,
match_no_change,2739,,,cost_center,,
match_no_change,2740,,,cost_center,,
match_no_change,2741,,,cost_center,,
update,2742,,,cost_center,"{'cost center': 'CM111S2207', 'station name': 'BAFIA 1                                   ', 'city': 'BAFIA', 'segmentation': 'S3', 'management method': 'CODO', 'country code': 'CM', 'norm_name': 'bafia 1', 'norm_cost': '1112207', 'norm_country': 'CM'}","{'station name': 'Bafia1', 'cost center': 'CM111S2207', 'country code': 'CM'}"
update,2743,,,cost_center,"{'cost center': 'CM111S2216', 'station name': 'BAFIA 2                                   ', 'city': 'BAFIA', 'segmentation': 'S1', 'management method': 'CODO', 'country code': 'CM', 'norm_name': 'bafia 2', 'norm_cost': '1112216', 'norm_country': 'CM'}","{'station name': 'Bafia2', 'cost center': 'CM111S2216', 'country code': 'CM'}"
update,2744,,,cost_center,"{'cost center': 'CM111S2322', 'station name': 'BAFOUSSAM CHEFFERIE', 'city': 'BAFOUSSAM', 'segmentation': 'S1', 'management method': 'CODO', 'country code': 'CM', 'norm_name': 'bafoussam chefferie', 'norm_cost': '1112322', 'norm_country': 'CM'}","{'station name': 'Chefferie bafoussam', 'cost center': 'CM111S2322', 'country code': 'CM'}"
match_no_change,2745,,,cost_center,,
match_no_change,2746,,,cost_center,,
match_no_change,2747,,,cost_center,,
match_no_change,2748,,,cost_center,,
match_no_change,2749,,,cost_center,,
match_no_change,2750,,,cost_center,,
match_no_change,2751,,,cost_center,,
match_no_change,2752,,,cost_center,,
match_no_change,2753,,,cost_center,,
match_no_change,2754,,,cost_center,,
match_no_change,2755,,,cost_center,,
update,2756,,,cost_center,"{'cost center': 'CM111S2425', 'station name': 'BEPANDA YOYONG                            ', 'city': 'DOUALA', 'segmentation': 'S1', 'management method': 'CODO', 'country code': 'CM', 'norm_name': 'bepanda yoyong', 'norm_cost': '1112425', 'norm_country': 'CM'}","{'station name': 'Bepanda yonyong', 'cost center': 'CM111S2425', 'country code': 'CM'}"
match_no_change,2757,,,cost_center,,
match_no_change,2758,,,cost_center,,
match_no_change,2759,,,cost_center,,
match_no_change,2760,,,cost_center,,
match_no_change,2761,,,cost_center,,
match_no_change,2762,,,cost_center,,
update,2763,,,cost_center,"{'cost center': 'CM111S2209', 'station name': 'BIYEM-ASSI 1                              ', 'city': 'YAOUNDE', 'segmentation': 'S1', 'management method': 'CODO', 'country code': 'CM', 'norm_name': 'biyem assi 1', 'norm_cost': '1112209', 'norm_country': 'CM'}","{'station name': 'Biyem assi1', 'cost center': 'CM111S2209', 'country code': 'CM'}"
update,2764,,,cost_center,"{'cost center': 'CM111S2237', 'station name': 'BIYEM-ASSI 2                              ', 'city': 'YAOUNDE', 'segmentation': 'S3', 'management method': 'CODO', 'country code': 'CM', 'norm_name': 'biyem assi 2', 'norm_cost': '1112237', 'norm_country': 'CM'}","{'station name': 'Biyem assi2', 'cost center': 'CM111S2237', 'country code': 'CM'}"
match_no_change,2765,,,cost_center,,
match_no_change,2766,,,cost_center,,
match_no_change,2767,,,cost_center,,
match_no_change,2768,,,cost_center,,
match_no_change,2769,,,cost_center,,
update,2770,,,cost_center,"{'cost center': 'CM111S2295', 'station name': 'BONAMOUSSADI I                            ', 'city': 'DOUALA', 'segmentation': 'S1', 'management method': 'CODO', 'country code': 'CM', 'norm_name': 'bonamoussadi i', 'norm_cost': '1112295', 'norm_country': 'CM'}","{'station name': 'Bonamoussadi 1', 'cost center': 'CM111S2295', 'country code': 'CM'}"
update,2771,,,cost_center,"{'cost center': 'CM111S2356', 'station name': 'BONAMOUSSADI II                           ', 'city': 'DOUALA', 'segmentation': 'S2', 'management method': 'CODO', 'country code': 'CM', 'norm_name': 'bonamoussadi ii', 'norm_cost': '1112356', 'norm_country': 'CM'}","{'station name': 'Bonamoussadi 2', 'cost center': 'CM111S2356', 'country code': 'CM'}"
match_no_change,2772,,,cost_center,,
update,2773,,,cost_center,"{'cost center': 'CM111S2329', 'station name': 'BONDJA BAFANG', 'city': 'BAFANG', 'segmentation': 'S2', 'management method': 'CODO', 'country code': 'CM', 'norm_name': 'bondja bafang', 'norm_cost': '1112329', 'norm_country': 'CM'}","{'station name': 'Bafang bondja', 'cost center': 'CM111S2329', 'country code': 'CM'}"
match_no_change,2774,,,cost_center,,
match_no_change,2775,,,cost_center,,
match_no_change,2776,,,cost_center,,
match_no_change,2777,,,cost_center,,
update,2778,,,cost_center,"{'cost center': 'CM111S2206', 'station name': 'BVD PRESIDENTIEL', 'city': 'YAOUNDE', 'segmentation': 'S1', 'management method': 'CODO', 'country code': 'CM', 'norm_name': 'bvd presidentiel', 'norm_cost': '1112206', 'norm_country': 'CM'}","{'station name': 'Bd presidentiel', 'cost center': 'CM111S2206', 'country code': 'CM'}"
match_no_change,2779,,,cost_center,,
match_no_change,2780,,,cost_center,,
update,2781,,,cost_center,"{'cost center': 'CM111S2208', 'station name': 'CENTRE MBYO', 'city': 'MBALMAYO', 'segmentation': 'S3', 'management method': 'CODO', 'country code': 'CM', 'norm_name': 'centre mbyo', 'norm_cost': '1112208', 'norm_country': 'CM'}","{'station name': 'Centre mbalmayo', 'cost center': 'CM111S2208', 'country code': 'CM'}"
match_no_change,2782,,,cost_center,,
match_no_change,2783,,,cost_center,,
match_no_change,2784,,,cost_center,,
match_no_change,2785,,,cost_center,,
match_no_change,2786,,,cost_center,,
match_no_change,2787,,,cost_center,,
match_no_change,2788,,,cost_center,,
match_no_change,2789,,,cost_center,,
match_no_change,2790,,,cost_center,,
match_no_change,2791,,,cost_center,,
match_no_change,2792,,,cost_center,,
match_no_change,2793,,,cost_center,,
match_no_change,2794,,,cost_center,,
match_no_change,2795,,,cost_center,,
match_no_change,2796,,,cost_center,,
match_no_change,2797,,,cost_center,,
update,2798,,,cost_center,"{'cost center': 'CM111S2336', 'station name': 'FOUMBAN 1 & 2                             ', 'city': 'FOUMBAN', 'segmentation': 'S1', 'management method': 'CODO', 'country code': 'CM', 'norm_name': 'foumban 1 2', 'norm_cost': '1112336', 'norm_country': 'CM'}","{'station name': 'Foumban 1&amp;2', 'cost center': 'CM111S2336', 'country code': 'CM'}"
match_no_change,2799,,,cost_center,,
update,2800,,,cost_center,"{'cost center': 'CM111S2320', 'station name': 'FOUMBOT                                   ', 'city': 'FOUMBOT', 'segmentation': 'S1', 'management method': 'CODO', 'country code': 'CM', 'norm_name': 'foumbot', 'norm_cost': '1112320', 'norm_country': 'CM'}","{'station name': 'Foumbot 1&amp;2', 'cost center': 'CM111S2320', 'country code': 'CM'}"
match_no_change,2801,,,cost_center,,
match_no_change,2802,,,cost_center,,
match_no_change,2803,,,cost_center,,
match_no_change,2804,,,cost_center,,
update,2805,,,cost_center,"{'cost center': 'CM111S2300', 'station name': 'GAROUA GARE RTIERE                             ', 'city': 'GAROUA', 'segmentation': 'S2', 'management method': 'CODO', 'country code': 'CM', 'norm_name': 'garoua gare rtiere', 'norm_cost': '1112300', 'norm_country': 'CM'}","{'station name': 'Garoua gare routiere', 'cost center': 'CM111S2300', 'country code': 'CM'}"
match_no_change,2806,,,cost_center,,
match_no_change,2807,,,cost_center,,
match_no_change,2808,,,cost_center,,
match_no_change,2809,,,cost_center,,
match_no_change,2810,,,cost_center,,
match_no_change,2811,,,cost_center,,
match_no_change,2812,,,cost_center,,
match_no_change,2813,,,cost_center,,
match_no_change,2814,,,cost_center,,
match_no_change,2815,,,cost_center,,
match_no_change,2816,,,cost_center,,
match_no_change,2817,,,cost_center,,
match_no_change,2818,,,cost_center,,
match_no_change,2819,,,cost_center,,
match_no_change,2820,,,cost_center,,
match_no_change,2821,,,cost_center,,
match_no_change,2822,,,cost_center,,
match_no_change,2823,,,cost_center,,
match_no_change,2824,,,cost_center,,
match_no_change,2825,,,cost_center,,
update,2826,,,cost_center,"{'cost center': 'CM111S2408', 'station name': 'MANDJOU                                    ', 'city': 'BERTOUA', 'segmentation': 'S1', 'management method': 'CODO', 'country code': 'CM', 'norm_name': 'mandjou', 'norm_cost': '1112408', 'norm_country': 'CM'}","{'station name': 'Mandjou bertoua', 'cost center': 'CM111S2408', 'country code': 'CM'}"
match_no_change,2827,,,cost_center,,
match_no_change,2828,,,cost_center,,
match_no_change,2829,,,cost_center,,
match_no_change,2830,,,cost_center,,
match_no_change,2831,,,cost_center,,
match_no_change,2832,,,cost_center,,
match_no_change,2833,,,cost_center,,
match_no_change,2834,,,cost_center,,
match_no_change,2835,,,cost_center,,
match_no_change,2836,,,cost_center,,
match_no_change,2837,,,cost_center,,
match_no_change,2838,,,cost_center,,
match_no_change,2839,,,cost_center,,
match_no_change,2840,,,cost_center,,
match_no_change,2841,,,cost_center,,
match_no_change,2842,,,cost_center,,
match_no_change,2843,,,cost_center,,
match_no_change,2844,,,cost_center,,
match_no_change,2845,,,cost_center,,
match_no_change,2846,,,cost_center,,
match_no_change,2847,,,cost_center,,
match_no_change,2848,,,cost_center,,
match_no_change,2849,,,cost_center,,
match_no_change,2850,,,cost_center,,
match_no_change,2851,,,cost_center,,
match_no_change,2852,,,cost_center,,
update,2853,,,cost_center,"{'cost center': 'CM111S2261', 'station name': 'NEUILLY II                                ', 'city': 'DOUALA', 'segmentation': 'S3', 'management method': 'CODO', 'country code': 'CM', 'norm_name': 'neuilly ii', 'norm_cost': '1112261', 'norm_country': 'CM'}","{'station name': 'Neuilly 2', 'cost center': 'CM111S2261', 'country code': 'CM'}"
update,2854,,,cost_center,"{'cost center': 'CM111S2232', 'station name': 'NEW BELL MBALMAYO                         ', 'city': 'MBALMAYO', 'segmentation': 'S1', 'management method': 'CODO', 'country code': 'CM', 'norm_name': 'new bell mbalmayo', 'norm_cost': '1112232', 'norm_country': 'CM'}","{'station name': 'New bell mbyo', 'cost center': 'CM111S2232', 'country code': 'CM'}"
update,2855,,,cost_center,"{'cost center': 'CM111S2404', 'station name': 'NGAOUNDERE DANG', 'city': 'NGAOUNDERE', 'segmentation': 'S1', 'management method': 'CODO', 'country code': 'CM', 'norm_name': 'ngaoundere dang', 'norm_cost': '1112404', 'norm_country': 'CM'}","{'station name': 'Dang', 'cost center': 'CM111S2404', 'country code': 'CM'}"
match_no_change,2856,,,cost_center,,
update,2857,,,cost_center,"{'cost center': 'CM111S2307', 'station name': 'NGAOUNDERE CENTRE', 'city': 'NGAOUNDERE', 'segmentation': 'S1', 'management method': 'CODO', 'country code': 'CM', 'norm_name': 'ngaoundere centre', 'norm_cost': '1112307', 'norm_country': 'CM'}","{'station name': ""Centre n'dere"", 'cost center': 'CM111S2307', 'country code': 'CM'}"
